,user_input,retrieved_contexts,response,reference,answer_relevancy,factual_correctness(mode=f1),nv_accuracy
48,What is the main purpose of the Grocky platform?,[''],"

Based on the project documents, I can provide you with a clear understanding of Grocky's main purpose:

## 🎯 Main Purpose of Grocky Platform

**Grocky** is an **AI-powered job interview preparation platform** designed to help users practice and improve their interview skills through realistic simulation experiences.

### Key Features & Purpose:

**🎤 AI Voice Agent Integration**
- Uses Vapi AI to simulate real interview scenarios with voice interactions
- Provides a natural, conversational interview experience

**📝 Real-Time Feedback & Analysis** 
- Generates AI-based feedback using Google Gemini
- Provides detailed transcripts of interview sessions
- Offers personalized insights on performance

**🎯 Customized Interview Practice**
- Supports different job roles and experience levels
- Covers various tech stacks and technologies
- Balances between behavioral and technical questions
- Generates tailored interview questions based on user preferences

**📊 Performance Tracking**
- Stores interview history and progress
- Provides detailed feedback with scoring across different categories
- Identifies strengths and areas for improvement

### Target Users:
The platform is designed for job seekers who want to:
- Practice interview skills in a safe, controlled environment
- Receive objective feedback on their performance  
- Prepare for specific roles and technical requirements
- Build confidence before actual job interviews

Essentially, Grocky serves as a comprehensive mock interview coach that combines the convenience of AI technology with personalized preparation to help users succeed in their job search process.","Grocky is an AI-powered job interview preparation platform that simulates real interview scenarios using AI voice agents, providing users with real-time feedback and transcripts to help them improve.",0.9999988036715589,0.26,1.0
49,Which technologies are used to build Grocky?,[''],"

Based on the project documents, here are the technologies used to build **Grocky**:

## 🛠️ Core Tech Stack

**Frontend & Framework:**
- **Next.js** - Full-stack React framework for building the frontend and backend logic
- **React** (v19.0.0) - JavaScript library for building user interfaces
- **TypeScript** - Type-safe JavaScript for enhanced development

**Styling & UI:**
- **Tailwind CSS** - Modern, responsive styling framework
- **shadcn/ui** - Modern UI component library
- **Radix UI primitives** - For accessible UI components
- **Lucide React** - Icon library

**Backend & Database:**
- **Firebase** - Backend services including authentication and Firestore database
- **Firebase Admin** - Server-side Firebase SDK

**AI & Voice Integration:**
- **Vapi AI** (@vapi-ai/web) - Voice agent interactions for conducting interviews
- **Google Gemini** (via @ai-sdk/google) - AI-powered feedback generation and question creation
- **AI SDK** - For integrating AI capabilities

**Form Handling & Validation:**
- **React Hook Form** - Form state management
- **Zod** - Runtime type checking and validation
- **Hookform Resolvers** - Integration between React Hook Form and validation schemas

**Development & Build Tools:**
- **ESLint** - Code linting
- **PostCSS** - CSS processing
- **Turbopack** - Fast bundler for development

**Additional Libraries:**
- **Day.js** - Date manipulation
- **Next Themes** - Theme management
- **Sonner** - Toast notifications
- **Class Variance Authority** - Styling utility
- **CLSX** & **Tailwind Merge** - Conditional CSS classes

The platform is designed as an AI-powered job interview preparation tool that uses voice agents to simulate real interview scenarios and provides AI-generated feedback to help users improve their interview skills.","Grocky uses Next.js for frontend and backend logic, Tailwind CSS for styling, Firebase for authentication and backend services, Vapi AI for voice agent interactions, shadcn/ui for UI components, Google Gemini for AI-based feedback, and Zod for input validation.",0.9840284401421986,0.27,1.0
50,How does a user start an interview simulation on Grocky?,[''],"

Based on the project knowledge base, I can explain how users start an interview simulation on Grocky:

## 🎯 How to Start an Interview Simulation on Grocky

### **From the Homepage**
1. **Navigate to the main dashboard** where you'll see the call-to-action section
2. **Click the ""Start an Interview"" button** - this is prominently displayed with the message ""Get Interview-Ready with AI-Powered Practice & Feedback""

### **Two Types of Interview Experiences**

**📝 Generate New Interview:**
- Users are taken to an interview generation page (`/interview`)
- The system uses the `Agent` component with `type=""generate""`
- This allows users to create custom interview scenarios

**🎤 Take Existing Interview:**
- Users can select from available interviews displayed in the ""Take Interviews"" section
- Each interview is presented as an `InterviewCard` showing the role, type, and tech stack
- Clicking on an interview card takes users to the specific interview page (`/interview/[id]`)
- The system loads the `Agent` component with `type=""interview""` along with pre-generated questions

### **The Interview Experience**
Once started, the interview simulation:
- **Uses AI voice agents** powered by Vapi AI for realistic conversation
- **Provides real-time interaction** with speech recognition and response
- **Tracks call status** (inactive → connecting → active → finished)
- **Records conversation transcripts** for later review
- **Generates AI feedback** using Google Gemini after completion

### **Technical Flow**
The platform uses the `Agent` component which:
- Manages call states and voice interactions
- Handles real-time message collection
- Integrates with Firebase for data storage
- Provides seamless navigation between interview phases

The entire experience is designed to simulate realistic job interview scenarios with immediate AI-powered feedback to help users improve their interview skills.

Would you like me to explain any specific aspect of the interview process in more detail?","A user logs in, navigates to the interview section, and initiates an interview session, which starts an AI voice agent using the Agent component.",0.9957536740698694,0.0,0.25
51,How does the Agent component manage the interview call and transcript?,[''],"

Based on the project documentation, I can explain how the Agent component manages interview calls and transcripts:

## 🎯 Agent Component Call & Transcript Management

The Agent component serves as the core interface for managing AI-powered interview sessions with comprehensive call state tracking and real-time transcript handling.

### 📞 **Call Management**

**Call Status Tracking:**
- Uses an enum `CallStatus` with four states: `INACTIVE`, `CONNECTING`, `ACTIVE`, and `FINISHED`
- Maintains call status through React state: `const [callStatus, setCallStatus] = useState<CallStatus>(CallStatus.INACTIVE)`

**Call Lifecycle:**
```typescript
const handleCall = async () => {
  setCallStatus(CallStatus.CONNECTING);
  
  if (type === ""generate"") {
    // For interview generation
    await vapi.start(process.env.NEXT_PUBLIC_VAPI_WORKFLOW_ID!, {
      variableValues: { username: userName, userid: userId }
    });
  } else {
    // For actual interviews with formatted questions
    await vapi.start(interviewer, {
      variableValues: { questions: formattedQuestions }
    });
  }
};
```

### 📝 **Transcript Management**

**Real-time Message Handling:**
- Stores transcript messages in state: `const [messages, setMessages] = useState<SavedMessage[]>([])`
- Each message has structure: `{ role: ""user"" | ""system"" | ""assistant"", content: string }`

**Message Processing:**
```typescript
const onMessage = (message: Message) => {
  if (message.type === ""transcript"" && message.transcriptType === ""final"") {
    const newMessage = {
      role: message.role,
      content: message.transcript
    };
    setMessages((prev) => [...prev, newMessage]);
  }
};
```

### 🔄 **Event Handling System**

**VAPI Event Listeners:**
The component registers multiple event handlers for comprehensive call management:

```typescript
useEffect(() => {
  vapi.on(""call-start"", onCallStart);
  vapi.on(""call-end"", onCallEnd);
  vapi.on(""message"", onMessage);
  vapi.on(""speech-start"", onSpeechStart);
  vapi.on(""speech-end"", onSpeechEnd);
  vapi.on(""error"", onError);
  
  // Cleanup on unmount
  return () => {
    vapi.off(""call-start"", onCallStart);
    vapi.off(""call-end"", onCallEnd);
    vapi.off(""message"", onMessage);
    vapi.off(""speech-start"", onSpeechStart);
    vapi.off(""speech-end"", onSpeechEnd);
    vapi.off(""error"", onError);
  };
}, []);
```

### 💡 **Smart State Management**

**Visual Feedback:**
- `isSpeaking` state shows when AI is speaking with animated indicators
- `lastMessage` displays the most recent transcript content with fade-in animations

**Automatic Feedback Generation:**
When a call ends, the component automatically processes the collected transcript:

```typescript
const handleGenerateFeedback = async (messages: SavedMessage[]) => {
  const { success, feedbackId: id } = await createFeedback({
    interviewId: interviewId!,
    userId: userId!,
    transcript: messages,
    feedbackId,
  });
  
  if (success && id) {
    router.push(`/interview/${interviewId}/feedback`);
  }
};
```

### 🎨 **UI Integration**

The component provides real-time visual feedback:
- Shows AI interviewer avatar with speaking animation
- Displays user profile information
- Shows live transcript with smooth transitions
- Provides call control buttons based on current status

The Agent component efficiently bridges the gap between VAPI's voice AI capabilities and the application's interview management system, ensuring seamless call handling and comprehensive transcript collection for feedback generation.

What specific aspect of the call or transcript management would you like me to elaborate on further?","The Agent component uses the Vapi SDK to start and manage the AI voice call, listens for events like call start, end, and transcript messages, and updates the UI with the current call status and transcript.",0.0,0.21,0.75
52,How does Grocky provide feedback to users after an interview?,[''],"

Based on my analysis of the Grocky project documentation, I can provide you with a comprehensive overview of how Grocky provides feedback to users after interviews.

## 🎯 How Grocky Provides Feedback After Interviews

Grocky delivers detailed, structured feedback to users following their AI-powered mock interviews through a comprehensive feedback system:

### ⭐ Overall Performance Score
- Users receive an **Overall Impression score out of 100** points
- This score is prominently displayed with a star icon
- The timestamp shows when the feedback was generated

### 📊 Detailed Category Breakdown
The feedback system evaluates performance across **five key categories**:

1. **Communication Skills** - How effectively the candidate expressed their thoughts
2. **Technical Knowledge** - Depth of understanding in relevant technologies
3. **Problem Solving** - Ability to approach and solve challenges
4. **Cultural Fit** - Alignment with workplace culture and values  
5. **Confidence and Clarity** - Presentation skills and self-assurance

Each category includes:
- Individual score out of 100 points
- Detailed written comments explaining the assessment

### 💡 Actionable Insights
The feedback provides two crucial sections for improvement:

**Strengths:**
- Lists specific areas where the candidate performed well
- Highlights positive aspects of their interview performance

**Areas for Improvement:**
- Identifies specific skills or topics that need development
- Provides targeted guidance for future preparation

### 📝 Final Assessment Summary
Users receive a comprehensive **final assessment** that synthesizes all feedback into an overall evaluation, providing context for their performance and guidance for next steps.

### 🔄 User Experience Features
- **Accessible from Dashboard:** Users can easily access feedback through interview cards showing their score preview
- **Retake Option:** Direct link to retake the same interview for improvement
- **Navigation:** Simple return to dashboard or review other interviews

### 💾 Persistent Storage
All feedback is stored permanently, allowing users to:
- Track their progress over time
- Compare performance across different interviews
- Reference specific feedback for targeted improvement

This structured approach ensures users receive both quantitative scores and qualitative insights, making their interview preparation more effective and targeted.","After the interview ends, the Agent component triggers the createFeedback action, which saves the transcript and navigates the user to the feedback page, where AI-generated feedback is displayed.",0.9979666215676216,0.07,0.0
53,How is authentication handled in Grocky?,[''],"

Based on my search through the Grocky project knowledge base, I can provide you with a comprehensive overview of how authentication is handled in Grocky.

## 🔐 Authentication in Grocky

Grocky uses **Firebase Authentication** as its primary authentication service, implemented with both client-side and server-side configurations for secure user management.

### **Firebase Configuration**

**Client-side Setup (`client.ts`):**
- Configures Firebase app with environment variables for security
- Exports `auth` and `db` instances for use throughout the application
- Uses Next.js environment variables (prefixed with `NEXT_PUBLIC_`)

**Server-side Setup (`admin.ts`):**
- Initializes Firebase Admin SDK for server-side operations
- Uses service account credentials from environment variables
- Provides admin access to authentication and Firestore

### **Authentication Flow**

**1. Sign Up Process:**
- User fills out form with name, email, and password
- Uses Zod for form validation (minimum 3 characters for name/password)
- Creates Firebase user with `createUserWithEmailAndPassword()`
- Stores additional user data in database through custom `signUp()` action
- Shows success toast and redirects to sign-in page

**2. Sign In Process:**
- User provides email and password
- Authenticates with `signInWithEmailAndPassword()`
- Retrieves ID token from authenticated user
- Calls custom `signIn()` action with email and token
- Redirects to home page on success

### **Route Protection**

**Auth Layout (`layout_auth.tsx`):**
- Checks if user is already authenticated using `isAuthenticated()`
- Redirects authenticated users away from auth pages (sign-in/sign-up)

**Interview Layout (`layout_interview.tsx`):**
- Protects interview pages by checking authentication status
- Redirects unauthenticated users to sign-in page
- Includes navigation bar with Grocky branding

### **UI Components**

**AuthForm Component:**
- Single reusable component for both sign-in and sign-up
- Uses React Hook Form with Zod validation
- Conditional rendering based on `type` prop (""sign-in"" or ""sign-up"")
- Includes error handling with toast notifications
- Professional styling with Grocky branding

**Form Fields:**
- Custom FormField components for email, password, and name inputs
- Built with shadcn/ui and proper accessibility features

### **Environment Variables Required**

The authentication system requires these environment variables:

```env
# Client-side Firebase config
NEXT_PUBLIC_FIREBASE_API_KEY=
NEXT_PUBLIC_FIREBASE_AUTH_DOMAIN=
NEXT_PUBLIC_FIREBASE_PROJECT_ID=
NEXT_PUBLIC_FIREBASE_STORAGE_BUCKET=
NEXT_PUBLIC_FIREBASE_MESSAGING_SENDER_ID=
NEXT_PUBLIC_FIREBASE_APP_ID=

# Server-side Firebase admin config
FIREBASE_PROJECT_ID=
FIREBASE_CLIENT_EMAIL=
FIREBASE_PRIVATE_KEY=
```

### **Key Features**

✅ **Secure**: Uses Firebase Authentication with proper token handling  
✅ **User-friendly**: Toast notifications for feedback and smooth redirects  
✅ **Validated**: Form validation with Zod schemas  
✅ **Protected**: Route protection prevents unauthorized access  
✅ **Responsive**: Modern UI with Tailwind CSS styling

The authentication system is well-architected, following Next.js best practices with proper separation between client and server-side Firebase configurations, making it both secure and maintainable.","Authentication is managed using Firebase, with the AuthForm component providing the UI for login and registration.",0.9999999999999996,0.1,0.5
54,How does the platform ensure real-time updates during an interview?,[''],"

Based on the code analysis from the Grocky platform, I can explain how the platform ensures real-time updates during an interview:

## 🎙️ Real-Time Updates During Interviews

The Grocky platform achieves real-time updates through a sophisticated event-driven architecture using the **Vapi AI SDK** and **React hooks**. Here's how it works:

### **Event-Driven Architecture**
The platform uses the Vapi AI SDK to establish real-time communication with the AI voice agent. The `Agent` component sets up multiple event listeners that respond instantly to various interview states:

- **`call-start`** - Triggered when the interview begins
- **`call-end`** - Fired when the interview session ends  
- **`message`** - Captures real-time transcription data
- **`speech-start/speech-end`** - Detects when someone starts or stops speaking
- **`error`** - Handles any connectivity or processing issues

### **Real-Time Transcription Processing**
The most critical aspect for real-time updates is the message handler:

```typescript
const onMessage = (message: Message) => {
  if (message.type === ""transcript"" && message.transcriptType === ""final"") {
    const newMessage = {
      role: message.role,
      content: message.transcript
    };
    setMessages((prev) => [...prev, newMessage]);
  }
};
```

This ensures that:
- ✅ **Final transcripts** are immediately captured and stored
- ✅ **Role-based messages** distinguish between user and AI responses
- ✅ **State updates** trigger automatic UI re-renders

### **Visual Feedback System**
The platform provides immediate visual feedback through:

- **Speaking indicators** - Shows when the AI or user is speaking
- **Call status updates** - Displays connection states (INACTIVE → CONNECTING → ACTIVE → FINISHED)
- **Message accumulation** - Real-time transcript history builds up during the conversation

### **React State Management**
Multiple React hooks work together to maintain real-time state:

- `callStatus` - Tracks the current interview phase
- `messages` - Stores the complete conversation transcript
- `isSpeaking` - Indicates current speech activity
- `lastMessage` - Keeps track of the most recent exchange

### **Automatic Cleanup**
The platform ensures reliable operation by properly cleaning up event listeners when components unmount, preventing memory leaks and ensuring consistent performance across multiple interview sessions.

This architecture ensures that users experience seamless, real-time interaction during their AI-powered mock interviews, with immediate transcription feedback and visual cues about the conversation flow.

What specific aspect of the real-time functionality would you like me to explore further?","The Agent component listens for Vapi SDK events such as 'message' for transcript updates and 'speech-start'/'speech-end' for speaking status, updating the UI in real time.",0.9479401649025684,0.64,0.75
55,How does Grocky use Google Gemini?,[''],"

Based on my search through the Grocky project documentation, here's how Google Gemini is integrated and used in the platform:

## 🤖 Google Gemini Integration in Grocky

Google Gemini serves as a key AI component in Grocky's interview preparation platform, specifically used for **AI-based feedback generation**. Here's the breakdown:

### 📝 **Primary Use: Interview Question Generation**
Grocky uses Google Gemini 2.0 Flash model to dynamically generate personalized interview questions. The integration works as follows:

- **Model**: `gemini-2.0-flash-001`
- **Library**: Uses the `@ai-sdk/google` package and the `generateText` function from the `ai` library
- **API Key**: Configured via `GOOGLE_GENERATIVE_AI_API_KEY` environment variable

### 🔧 **Technical Implementation**
The system creates customized interview questions by sending structured prompts to Gemini that include:
- Job role and experience level
- Technology stack requirements  
- Interview type (behavioral vs technical focus)
- Number of questions needed

The AI generates questions formatted specifically for voice assistants (avoiding special characters that could break speech synthesis).

### 🎯 **Integration Points**
1. **Question Generation API** (`/api/vapi/generate/route.ts`): Uses Gemini to create interview questions
2. **Voice-Optimized Output**: Questions are formatted for Vapi AI voice agents
3. **Database Storage**: Generated questions are stored in Firebase for interview sessions
4. **Real-time Feedback**: While the search results primarily show question generation, the README indicates Gemini is also used for ""AI-based feedback""

### 🔄 **Workflow Integration**
Gemini works alongside other technologies in Grocky's stack:
- **Vapi AI**: Handles voice interactions during interviews
- **Firebase**: Stores generated content and user data
- **Next.js**: Provides the web framework for the application

The Google Gemini integration makes Grocky's interview preparation more personalized and dynamic, creating tailored questions that match specific job requirements and candidate experience levels.

Would you like me to explore any specific aspect of this integration in more detail?","Google Gemini is used to generate AI-based feedback on the user's interview performance, which is shown on the feedback page after the interview.",0.9502416290362284,0.0,0.0
56,What is the role of the InterviewCard component?,[''],"

Based on my search of the project knowledge base, I can provide you with comprehensive information about the **InterviewCard component** and its role in the Grocky application.

## 📋 Role of the InterviewCard Component

The **InterviewCard** component is a **React-based UI component** that serves as a visual representation of interview sessions within the Grocky AI-powered interview practice platform. Here are its key roles:

### Core Functionality
- **📝 Interview Display**: Displays information about individual interviews including role, type, technology stack, and creation date
- **📊 Feedback Integration**: Shows interview feedback and scores when available, or prompts users to take the interview if not completed
- **🔗 Navigation Helper**: Provides buttons to either view interview details or check feedback based on completion status

### Component Props
The InterviewCard accepts these properties:
```typescript
interface InterviewCardProps {
  interviewId?: string;
  userId?: string;
  role: string;
  type: string;
  techstack: string[];
  createdAt?: string;
}
```

### Key Features
- **🎯 Visual Interview Cards**: Creates attractive cards with cover images, role titles, and interview metadata
- **📅 Date Display**: Shows formatted creation dates using dayjs
- **⭐ Score Display**: Displays feedback scores (out of 100) or ""---"" if not taken
- **🏷️ Type Badges**: Color-coded badges for different interview types (Behavioral, Technical, Mixed)
- **🛠️ Technology Icons**: Displays relevant technology stack icons using the DisplayTechIcons component
- **🔄 Conditional Rendering**: Shows different content and buttons based on whether feedback exists

### Usage in the Application
The InterviewCard is used in two main contexts on the home page:

1. **""Your Interviews"" Section**: Shows completed/past interviews with feedback
2. **""Take Interviews"" Section**: Shows available interviews that can be taken

### User Experience
- **Feedback Available**: Shows ""Check Feedback"" button linking to `/interview/${interviewId}/feedback`
- **No Feedback**: Shows ""View Interview"" button linking to `/interview/${interviewId}` 
- **Preview Text**: Displays final assessment from feedback or placeholder text encouraging users to take the interview

The InterviewCard component essentially serves as the primary interface element for users to interact with their interview history and discover new practice opportunities within the Grocky platform.","The InterviewCard component displays information about available or past interviews, including details like interview type, status, and actions to start or review an interview.",0.9337288927193353,0.1,0.75
57,How does the feedback page present results to the user?,[''],"

Based on the project documentation I found, here's how the feedback page presents results to users:

## 📊 Feedback Page Architecture

The feedback page (implemented in `page_feeback.tsx`) presents interview results through a structured layout with several key components:

### **Header Section**
- **Page Title**: ""Feedback on the Interview - [Role] Interview"" where role is capitalized (e.g., ""Frontend Developer Interview"")
- **Overall Impression Score**: Displayed with a star icon, showing the total score out of 100 (e.g., ""85/100"")
- **Date/Time**: Shows when the feedback was created, formatted as ""MMM D, YYYY h:mm A"" (e.g., ""Dec 15, 2024 2:30 PM"")

### **Main Content Structure**

**1. Final Assessment**
- Displays `feedback.finalAssessment` - a comprehensive written evaluation of the interview performance

**2. Interview Breakdown**
- **Category Scores**: Shows detailed scoring for specific evaluation categories:
  - Communication Skills
  - Technical Knowledge  
  - Problem Solving
  - Cultural Fit
  - Confidence and Clarity
  
- Each category displays:
  - Category name and score (e.g., ""Technical Knowledge (78/100)"")
  - Detailed comments explaining the rating

**3. Strengths Section**
- Bulleted list of the candidate's strengths identified during the interview
- Each strength is displayed as a list item

**4. Areas for Improvement**
- Bulleted list of areas where the candidate can improve
- Each improvement area is displayed as a list item

**5. Action Buttons**
- **""Back to dashboard""** - Secondary button to return to homepage
- **""Retake Interview""** - Primary button to attempt the same interview again

### **Visual Design Elements**
- Uses icons (star, calendar) for visual enhancement
- Horizontal divider (`<hr>`) separates sections
- Responsive flex layouts for proper alignment
- Color coding with primary colors for emphasis

This structure provides users with comprehensive feedback that's both actionable and easy to digest, helping them understand their performance and areas for growth.","The feedback page displays the AI-generated feedback, the full transcript of the interview, and may include suggestions for improvement.",0.9589432663839038,0.26,0.0
58,How does Grocky handle environment configuration for third-party services?,[''],"

Based on the project documentation, I can provide a comprehensive overview of how Grocky handles environment configuration for third-party services:

## 🔧 Environment Configuration in Grocky

Grocky follows a **secure and organized approach** to environment configuration using environment variables stored in a `.env.local` file at the root directory.

### **Configuration Structure**

The application requires configuration for **four main third-party services**:

#### 🔥 **Firebase Configuration**
For authentication and backend services:
- `NEXT_PUBLIC_FIREBASE_API_KEY`
- `NEXT_PUBLIC_FIREBASE_AUTH_DOMAIN`
- `NEXT_PUBLIC_FIREBASE_PROJECT_ID`
- `NEXT_PUBLIC_FIREBASE_STORAGE_BUCKET`
- `NEXT_PUBLIC_FIREBASE_MESSAGING_SENDER_ID`
- `NEXT_PUBLIC_FIREBASE_APP_ID`

#### 🔐 **Firebase Admin SDK**
For server-side operations:
- `FIREBASE_PROJECT_ID`
- `FIREBASE_CLIENT_EMAIL`
- `FIREBASE_PRIVATE_KEY`

#### 🎤 **Vapi AI Configuration**
For voice agent interactions:
- `NEXT_PUBLIC_VAPI_WEB_TOKEN`
- `NEXT_PUBLIC_VAPI_WORKFLOW_ID`

#### 🤖 **Google Gemini AI**
For AI-based feedback generation:
- `GOOGLE_GENERATIVE_AI_API_KEY`

#### 🌐 **Application Base URL**
- `NEXT_PUBLIC_BASE_URL`

### **Implementation Details**

**1. Client-Side Firebase Configuration (`client.ts`)**
```typescript
const firebaseConfig = {
  apiKey: process.env.NEXT_PUBLIC_FIREBASE_API_KEY,
  authDomain: process.env.NEXT_PUBLIC_FIREBASE_AUTH_DOMAIN,
  projectId: process.env.NEXT_PUBLIC_FIREBASE_PROJECT_ID,
  // ... other config values
};
```

**2. Server-Side Firebase Admin Configuration (`admin.ts`)**
```typescript
credential: cert({
  projectId: process.env.FIREBASE_PROJECT_ID,
  clientEmail: process.env.FIREBASE_CLIENT_EMAIL,
  privateKey: process.env.FIREBASE_PRIVATE_KEY?.replace(/\\\\n/g, ""\\n""),
})
```

**3. Google Gemini Integration**
The API integrates with Google's Gemini model for generating interview questions and feedback using the `GOOGLE_GENERATIVE_AI_API_KEY`.

### **Security Best Practices**

✅ **Environment Variable Separation**: Client-side variables use `NEXT_PUBLIC_` prefix for proper exposure  
✅ **Private Key Handling**: Firebase private keys are properly formatted with newline character replacement  
✅ **Secure Admin SDK**: Server-side Firebase operations use separate admin credentials  
✅ **No Hardcoded Secrets**: All sensitive information is externalized to environment variables

### **Setup Process**

Users need to create a `.env.local` file and populate it with values from:
- Firebase project console
- Vapi AI account dashboard  
- Google Cloud Console (for Gemini API)
- Their deployment URL (for base URL)

This approach ensures **secure credential management** while maintaining easy deployment across different environments (development, staging, production).

Would you like me to explain any specific aspect of the environment configuration in more detail?","Environment variables for Vapi, Google Gemini, and Firebase are set in a .env.local file, which is required for the app to connect to these services.",0.9999986533994857,0.25,0.75
59,How does the user interact with the AI interviewer during a session?,[''],"

Based on the project documentation, I can explain how users interact with the AI interviewer during a session in Grocky:

## 🗣️ Voice-Based Interview Session

During an interview session, users interact with the AI interviewer through **voice conversation** using the Vapi AI voice agent technology. Here's how the interaction works:

### **Session Interface**
- Users see two profile cards side-by-side: the **AI Interviewer** (with an AI avatar) and their own **User Profile** card
- A **live transcript** appears below, showing the most recent message with fade-in animations
- The AI interviewer's avatar includes a **visual speaking indicator** that animates when the AI is talking

### **Voice Interaction Flow**
1. **Starting the Call**: Users click a ""Call"" button to initiate the voice session
2. **Real-time Conversation**: Users speak naturally with the AI interviewer through their device's microphone
3. **Live Transcription**: The conversation is transcribed in real-time, with both user and AI responses captured
4. **Natural Dialog**: The AI interviewer:
   - Follows a structured question flow based on the interview type
   - Responds naturally and asks follow-up questions
   - Maintains a professional yet warm conversational tone
   - Keeps responses concise (like a real voice interview)

### **Session Controls**
- **Call Status Tracking**: Shows connection states (INACTIVE → CONNECTING → ACTIVE → FINISHED)
- **End Call Button**: Users can disconnect at any time during an active session
- **Visual Feedback**: Animation indicators show when the AI is speaking vs. listening

### **Session Types**
- **Interview Practice**: Structured interviews with pre-generated questions based on role, experience level, and tech stack
- **Question Generation**: Interactive sessions to help users prepare custom interview questions

### **Automatic Processing**
Once the session ends, the system automatically:
- Saves the complete conversation transcript
- Generates detailed feedback using Google Gemini AI
- Redirects users to view their personalized feedback report

The entire experience is designed to simulate a realistic job interview environment while providing the convenience of AI-powered practice and instant feedback.

How would you like to get started with practicing your interview skills?","The user speaks with the AI interviewer via the Agent component, which manages the voice call and displays both the AI and user avatars, as well as the live transcript.",0.9416848891242467,0.0,0.5
60,How does Grocky store and retrieve interview transcripts?,[''],"

Based on the documentation I've found, I can now provide you with a comprehensive answer about how Grocky stores and retrieves interview transcripts.

## 📝 How Grocky Stores and Retrieves Interview Transcripts

Grocky uses a sophisticated system for handling interview transcripts that involves real-time capture, processing, and storage. Here's the complete workflow:

### 🎤 **Transcript Capture Process**

**Real-time Collection via Vapi AI:**
- During interviews, Grocky uses **Vapi AI** for voice agent interactions
- The system listens for transcript messages in real-time through event handlers
- Only ""final"" transcript messages are captured (not partial/draft ones)
- Messages are structured with role identification (`user`, `system`, `assistant`) and content

**Message Processing:**
```typescript
const onMessage = (message: Message) => {
  if (message.type === ""transcript"" && message.transcriptType === ""final"") {
    const newMessage = {
      role: message.role,
      content: message.transcript
    };
    setMessages((prev) => [...prev, newMessage]);
  }
};
```

### 💾 **Storage Architecture**

**Database:** Firebase Firestore
- Transcripts are stored as part of the feedback creation process
- Interview data and feedback are stored in separate collections
- Uses both client-side and admin SDK configurations for different operations

**Data Structure:**
- **SavedMessage Interface:**
  - `role`: ""user"" | ""system"" | ""assistant"" 
  - `content`: string (the actual transcript text)
- **Feedback Document:**
  - Contains the complete transcript array
  - Includes interview analysis, scores, and assessments
  - Links to specific interview and user IDs

### 🔄 **Storage Workflow**

1. **During Interview:**
   - Transcripts accumulate in real-time in component state
   - Last message is displayed to user for immediate feedback

2. **After Interview Completion:**
   - `handleGenerateFeedback` function is triggered
   - Complete transcript array is passed to `createFeedback` function
   - Data is stored in Firestore with AI-generated analysis

3. **Storage Parameters:**
   ```typescript
   await createFeedback({
     interviewId: interviewId!,
     userId: userId!,
     transcript: messages, // Complete transcript array
     feedbackId,
   });
   ```

### 🔍 **Retrieval Process**

**Database Queries:**
- Feedback retrieval by interview and user ID
- Interview data fetched separately for context
- User-specific interview history available

**Display Components:**
- **Feedback Page:** Shows complete interview analysis with transcript context
- **Interview Cards:** Display summary information and scores
- **Dashboard:** Lists user's interview history with quick access

### 🏗️ **Technical Implementation**

**Environment Configuration:**
- Firebase project credentials via environment variables
- Vapi AI integration tokens
- Google Gemini for AI analysis of transcripts

**Security & Access:**
- User authentication required for all operations
- Interview data tied to specific user IDs
- Firebase rules ensure data privacy and access control

The system ensures that every spoken word during the interview is captured, processed through AI for feedback generation, and stored securely for future reference and skill improvement tracking.

Would you like me to explore any specific aspect of the transcript handling system in more detail?","Transcripts are collected in real time during the interview and saved via the createFeedback action, which stores them in the backend (Firebase or another service).",0.9999990750747253,0.18,0.25
